Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Product Type,Locked,Max Level,Brand,Purchase Price,Sub Category,Stock Type,Last Activity Time,Connected To.module,Connected To.id
zcrm_5586105000011088363,zcrm_5586105000001430001,SSS Admin,ISOLATOR 2P 600VDC 32A,HGN4-32DC/2,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-14 16:55:49,2025-12-27 16:01:15,0,Each,0,8,0,,,0,,,goods,false,,USFULL,0,,,2025-12-27 16:01:15,,
zcrm_5586105000011088364,zcrm_5586105000001430001,SSS Admin,END CLAMP ASSEMBLY 480 PCS,KS-IC2-F30,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-14 16:55:49,2025-12-27 16:01:15,0,Each,0,0,0,,,0,,,goods,false,0,KINGFEELS,1.41,Electrical Component,On demand,2025-12-27 16:01:15,,
zcrm_5586105000011088366,zcrm_5586105000001430001,SSS Admin,2# Roman Tile Roof 40 PCS,LS-HK-R02,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-14 16:55:49,2025-12-27 16:01:15,0,Each,0,0,400,,,0,,,goods,false,800,KINGFEELS,0,Mounting,On demand,2025-12-27 16:01:15,,
zcrm_5586105000011088367,zcrm_5586105000001430001,SSS Admin,CR RAIL CLAMP KIT 480 PCS,KS-CRC-01,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-14 16:55:49,2025-12-27 16:01:15,0,Each,0,1,0,,,0,,,goods,false,,KINGFEELS,1.19,Mounting,On demand,2025-12-27 16:01:15,,
zcrm_5586105000011148066,zcrm_5586105000001430001,SSS Admin,SOLIS 30KW 3-PHASE 3 MPPT STRING INVERTER,S5-GC30K,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-14 17:05:10,2025-12-27 16:00:27,19166,pcs,0,-2,0,,,7,12 years product warranty,,goods,false,0,SOLIS,8600,STRING INVERTER,On demand,2025-12-27 16:00:27,,
zcrm_5586105000011154224,zcrm_5586105000001430001,SSS Admin,"AC Trunk Cable, 10 AWG Cable",ACT-WIRE-10,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-19 12:40:02,2025-11-10 16:27:34,386,Each,0,-6,0,,,50,,,goods,false,0,,0,TRUNK,,2025-11-10 16:27:34,,
zcrm_5586105000011154225,zcrm_5586105000001430001,SSS Admin,Hoymiles AC Truck End Cap,AC-TEC,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-19 12:40:02,2025-11-10 16:27:34,80,Each,0,-1,0,,,30,,,goods,false,0,,12,Electrical Component,,2025-11-10 16:27:34,,
zcrm_5586105000011154226,zcrm_5586105000001430001,SSS Admin,Hoymiles Monitoring System (Wifi),DTU-PRO-S,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-19 12:40:02,2025-11-10 16:27:34,2743,Each,0,-1,0,,,8,HOYMILES DATA TRANSFER UNIT (WIFI),,goods,false,0,,845,Electrical Component,,2025-11-10 16:27:34,,
zcrm_5586105000011154276,zcrm_5586105000001430001,SSS Admin,testing SN,TEST,,,false,Kinetico,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-19 17:41:03,2025-12-27 16:01:15,0,Each,0,0,0,,,0,TEST SALES DESCRIPTION,,goods,false,10,,0,SMART ENERGY METER,Kanban,2025-12-27 16:01:15,,
zcrm_5586105000011239060,zcrm_5586105000001430001,SSS Admin,Custom PV Structure,T-500,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-15 12:19:40,2025-11-10 16:27:34,8500,Each,0,-33,0,,,34,,,goods,false,0,,0,Mounting,,2025-11-10 16:27:34,,
zcrm_5586105000011239065,zcrm_5586105000001430001,SSS Admin,Structure Removal,T-501,,,true,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-15 12:20:14,2025-11-10 16:27:34,2000,Each,0,-1,0,,,1,,,goods,false,0,,0,,,2025-11-10 16:27:34,,
zcrm_5586105000011383002,zcrm_5586105000001430001,SSS Admin,HOYMILES MICRO INVERTER HMS 1.8 kW 2T,HMS-1800-2T,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-19 08:25:54,2025-12-27 16:03:52,0,Each,0,0,0,,,0,PV,,goods,false,0,HOYMILES,1350,MICRO INVERTER,On demand,2025-12-27 16:03:52,,
zcrm_5586105000011442641,zcrm_5586105000001430001,SSS Admin,THINMAX GEL BATTERY,G12V200AH,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:15,0,Each,0,2,0,,,0,,,goods,false,0,SOLARTECH,0,Solar Battery,On demand,2025-12-27 16:01:15,,
zcrm_5586105000011442642,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 0,"OK-EC1,0",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2026-01-30 08:48:53,0,pcs,0,1,0,,,0,,,goods,false,200,SOLARTECH,0.01,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000011442643,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 1,"OK-EC1,1",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,600,SOLARTECH,0.01,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000011442644,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 2,"OK-EC1,2",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,600,SOLARTECH,0.01,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000011442645,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 3,"OK-EC1,3",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,pcs,0,1,0,,,0,,,goods,false,450,SOLARTECH,0.01,Wire,Kanban,2025-12-27 16:01:26,,
zcrm_5586105000011442646,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 4,"OK-EC1,4",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,pcs,0,1,0,,,0,,,goods,false,450,SOLARTECH,0.01,Wire,Kanban,2025-12-27 16:01:26,,
zcrm_5586105000011442647,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 5,"OK-EC1,5",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 16:50:55,0,Each,0,1,0,,,0,,,goods,false,0,SOLARTECH,0.01,Wire,On demand,2025-12-29 16:50:55,,
zcrm_5586105000011442648,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 6,"OK-EC1,6",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 16:50:55,0,Each,0,1,0,,,0,,,goods,false,0,SOLARTECH,0.01,Wire,On demand,2025-12-29 16:50:55,,
zcrm_5586105000011442649,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 7,"OK-EC1,7",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 16:50:55,0,Each,0,1,0,,,0,,,goods,false,0,SOLARTECH,0.01,Wire,On demand,2025-12-29 16:50:55,,
zcrm_5586105000011442650,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 8,"OK-EC1,8",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 16:50:55,0,Each,0,1,0,,,0,,,goods,false,0,SOLARTECH,0.01,Wire,On demand,2025-12-29 16:50:55,,
zcrm_5586105000011442651,zcrm_5586105000001430001,SSS Admin,CABLE MARKER 9,"OK-EC1,9",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 16:50:55,0,Each,0,1,0,,,0,,,goods,false,0,SOLARTECH,0.01,Wire,On demand,2025-12-29 16:50:55,,
zcrm_5586105000011442652,zcrm_5586105000001430001,SSS Admin,HJXF DISTRIBUTION BOX,HJXF504020Q,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,Each,0,10,0,,,0,,,goods,false,0,,0,Electrical Component,On demand,2025-12-27 16:01:26,,
zcrm_5586105000011442653,zcrm_5586105000001430001,SSS Admin,FEEMA Trunking 2m,TEMP-02,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,Each,0,30,0,,,0,,,goods,false,0,,0,Wire,On demand,2025-12-27 16:01:26,,
zcrm_5586105000011442654,zcrm_5586105000001430001,SSS Admin,Combiner box 2 row 48 ways,DB-2R-48WAYS,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,Each,0,0,0,,,0,,,goods,false,0,,42,Combiner Box,On demand,2025-12-27 16:01:26,,
zcrm_5586105000011442655,zcrm_5586105000001430001,SSS Admin,DC Wire 4mm 1M,DC-WIRE-04,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-23 17:40:25,8,Each,0,-1,0,,,3,,,goods,false,0,,0,Wire,Kanban,2025-12-23 17:40:25,,
zcrm_5586105000011442656,zcrm_5586105000001430001,SSS Admin,DC Fuse Link - 20A 1000VDC,FDS-32,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2026-01-30 08:48:53,0,pcs,0,2,0,,,0,,,goods,false,500,FEED,0,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000011442657,zcrm_5586105000001430001,SSS Admin,"AC MCB - 2P, 63A",FE7-63-2P,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2026-01-26 10:45:54,0,pcs,0,5,0,,,0,,,goods,false,500,FEED,0,Wire,Kanban,2026-01-26 10:45:54,,
zcrm_5586105000011442658,zcrm_5586105000001430001,SSS Admin,DC MCB 2P 550VDC 20A,TEMP-01,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-11-10 16:27:41,0,Each,0,0,0,,,0,,,goods,false,0,FEED,0,DC MCB,On demand,2025-11-10 16:27:41,,
zcrm_5586105000011442659,zcrm_5586105000001430001,SSS Admin,"DC SPD - 3P, 1000VDC, 20~40KA",FSP-D40-3P,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-29 12:50:11,0,Each,0,0,0,,,0,,,goods,false,0,FEED,0,DC SPD,On demand,2025-12-29 12:50:11,,
zcrm_5586105000011442662,zcrm_5586105000001430001,SSS Admin,Solis 100kW 3-Phase 8 MPPT String Inverter,100k-5G-PRO,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,44750,Each,0,-1,0,,,5,,,goods,false,0,SOLIS,0,STRING INVERTER,On demand,2025-12-27 16:01:26,,
zcrm_5586105000011442663,zcrm_5586105000001430001,SSS Admin,Solis 110kW 3-Phase 8 MPPT String Inverter,110k-5G-PRO,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-11-10 16:27:41,45976,Each,0,0,0,,,0,,,goods,false,0,SOLIS,0,STRING INVERTER,On demand,2025-11-10 16:27:41,,
zcrm_5586105000011442664,zcrm_5586105000001430001,SSS Admin,SOLIS 80KW 3-PHASE 6 MPPT STRING INVERTER,80k-5G-PRO,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,42299,Each,0,-1,0,,,4,,,goods,false,0,SOLIS,18980,STRING INVERTER,On demand,2025-12-27 16:01:26,,
zcrm_5586105000011442665,zcrm_5586105000001430001,SSS Admin,GROWATT SPF OFF GRID 5KW,SPF-5000ES,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-20 17:04:10,2025-12-27 16:01:26,0,Each,0,1,0,,,0,,,goods,false,0,SOLIS,2200,OFF-GRID INVERTER,On demand,2025-12-27 16:01:26,,
zcrm_5586105000012277055,zcrm_5586105000001430001,SSS Admin,PV Door-To-Door Delivery,BCGS-042,,,true,,Service,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-08-27 15:09:45,2026-01-30 17:18:33,750,Each,0,-219,0,,,432,,,service,false,,,0,Delivery,,2026-01-30 17:18:33,,
zcrm_5586105000012807287,zcrm_5586105000001430001,SSS Admin,Hoymiles Micro Inverter Hms 1.6 kW 4T,HMS-1600-4T,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-03 11:35:31,2025-11-10 16:29:06,0,Each,0,0,0,,,1,Hoymiles 1600W 1 phase microinverter with 4 MPPT,,goods,false,,HOYMILES,0,,,2025-11-10 16:29:06,,
zcrm_5586105000013593032,zcrm_5586105000001430001,SSS Admin,D-Solarspace 590W Bi Facial PV Module,D-SS8-72HD-590N,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-09 11:20:15,2026-01-15 09:00:06,891,pcs,0,-6905,0,,,13664,"15 years product warranty, 30 years linear power warranty",,goods,false,2160,SOLARSPACE,2284,SOLAR PV MODULE,,2026-01-15 09:00:06,,
zcrm_5586105000014190035,zcrm_5586105000001430001,SSS Admin,"Hoymiles AC Trunk Cable, 4.2 Meter",AC-TC-4M,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-19 18:04:12,2025-12-27 16:02:23,386,Each,0,0,0,,,0,Hoymiles HMS AC Trunk Cable 4.2 Meter,,goods,false,0,,192,Electrical Component,,2025-12-27 16:02:23,,
zcrm_5586105000014190036,zcrm_5586105000001430001,SSS Admin,"Trunk Port Disconnector Tools, Hoymiles",AC-TPD,,,false,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-19 18:04:12,2025-12-27 16:02:23,386,Each,0,0,0,,,0,,,goods,false,0,,16,,,2025-12-27 16:02:23,,
zcrm_5586105000014190037,zcrm_5586105000001430001,SSS Admin,"Trunk Connector Unlock Tools, Hoymiles",AC-TCU,,,false,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-19 18:04:12,2025-12-27 16:02:23,386,Each,0,0,0,,,0,,,goods,false,0,,16,,,2025-12-27 16:02:23,,
zcrm_5586105000014190038,zcrm_5586105000001430001,SSS Admin,SOLIS 3KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P3K-S,,,false,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-19 18:04:12,2025-12-27 16:02:23,2849,Each,0,0,0,,,0,10 years product warranty,,goods,false,0,,2400,STRING INVERTER,On demand,2025-12-27 16:02:23,,
zcrm_5586105000014932037,zcrm_5586105000001430001,SSS Admin,MERU MP 200G VFM - 18KW WRAPED BASIC,COMP-002748,,,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-25 16:28:45,2025-11-10 16:28:22,0,null,0,0,0,,,0,"Mounting Electric: VFM,Power Rating: 18 kW,Brand Large Calorifier: Summer,Gauge Port: 2,Hot Water Return Inlet: 3/4"" F",,goods,false,0,,0,,,2025-11-10 16:28:22,,
zcrm_5586105000015640055,zcrm_5586105000001430001,SSS Admin,GI Flex Conduit PVC Coated 1'' - 30M,FL-1-PVC-GI,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,rolls,0,0,0,,,0,,,goods,false,,,0,Flexible Conduit,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640056,zcrm_5586105000001430001,SSS Admin,1000V 4mm^2 solar connector,FMC4,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-27 10:17:30,0,pcs,0,0,0,,,0,,,goods,false,3000,,0,Electrical Component,Kanban,2026-01-27 10:17:30,,
zcrm_5586105000015640057,zcrm_5586105000001430001,SSS Admin,"HDG TRUNKING 2"" X 2"" X L8'",CO-SD-53,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,150,,0,Casing,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000015640058,zcrm_5586105000001430001,SSS Admin,"H1Z2Z2-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Flame Retardant 1C x 4mm^2 (1000 Meters/Drum) Black",CO-SD-50,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,,,210,Wire,,2025-12-27 16:02:23,,
zcrm_5586105000015640060,zcrm_5586105000001430001,SSS Admin,CABLE MARKER N,"OK-EC1,N",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,900,,0.01,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000015640061,zcrm_5586105000001430001,SSS Admin,CABLE MARKER P,"OK-EC1,P",,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,900,,0.01,Wire,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000015640062,zcrm_5586105000001430001,SSS Admin,Flashing Tape - VT420 - 3 inches,VT-420,,,false,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,,,20.5,Misc,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640063,zcrm_5586105000001430001,SSS Admin,Flashing Tape - VT422 - 3 inches,VT-440,,,true,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-22 13:39:03,0,Each,0,0,0,,,0,,,goods,false,,,23.8,Misc,Kanban,2026-01-22 13:39:03,,
zcrm_5586105000015640064,zcrm_5586105000001430001,SSS Admin,KF VF5.5-8 Insulated Ring - 100 pcs,CO-SD-60,,,false,,Misc,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,,,32,,,2025-12-27 16:02:23,,
zcrm_5586105000015640066,zcrm_5586105000001430001,SSS Admin,"L' 3/4"" GI Flex Adaptor c/w Lock Nut",CO-SD-59,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,,,1.2,PV - Electrical Component,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640067,zcrm_5586105000001430001,SSS Admin,L Feet 21# with Hanger Bolt M10*300,KS-HK-L21-WSD-M10300,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-22 15:39:12,0,Each,0,0,0,,,0,,,goods,false,,,4.3,Mounting,Kanban,2026-01-22 15:39:12,,
zcrm_5586105000015640068,zcrm_5586105000001430001,SSS Admin,SBE SM2 2rows 30way Meal Clad DB Box,CO-SD-52,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,,0,0,0,,,0,,,goods,false,,,150,Combiner Box,,2025-12-27 16:02:23,,
zcrm_5586105000015640069,zcrm_5586105000001430001,SSS Admin,Self Tapping Screw 3/4'' inches,DS520HO,,,false,,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,,,0.75,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640073,zcrm_5586105000001430001,SSS Admin,Standing Seam Base Grip S5 Clamp,SLR-MRH-S5-D,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2026-01-21 16:07:37,0,Each,0,-6,0,,,12,,,goods,false,,,3.6,Mounting,Kanban,2026-01-21 16:07:37,,
zcrm_5586105000015640074,zcrm_5586105000001430001,SSS Admin,"TD Screw 1"" ( For Metal )",TD-HO525-M,,,true,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,3000,,0.9,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640075,zcrm_5586105000001430001,SSS Admin,TD Screw 1.5' inch,TD-HO640,,,true,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,3000,,0.12,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640076,zcrm_5586105000001430001,SSS Admin,TD Screw 2' inch,TD-HO650,,,true,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,3000,,0,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640077,zcrm_5586105000001430001,SSS Admin,"Metal Trunking (Orange) 2"" X 2"" X L8'",T-441,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,0,,25,Casing,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015640078,zcrm_5586105000001430001,SSS Admin,"PVC CASING 2"" x 4"" x 6 FT",T-442,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-09-30 16:34:54,2025-12-29 12:50:11,0,Each,0,0,0,,,0,,,goods,false,0,,0,Casing,Kanban,2025-12-29 12:50:11,,
zcrm_5586105000015668048,zcrm_5586105000001430001,SSS Admin,Waterproofing,BCGS-043,,,false,,Service,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,service,false,,,0,,,2025-12-27 16:02:23,,
zcrm_5586105000015668049,zcrm_5586105000001430001,SSS Admin,Female Adaptor PVC 1'',T-438,,,true,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2026-01-30 08:48:53,0,pcs,0,0,0,,,0,,,goods,false,100,,0.45,Female Adaptor,Kanban,2026-01-30 08:48:53,,
zcrm_5586105000015668050,zcrm_5586105000001430001,SSS Admin,"TRUNKING USE BOLT AND NUT 1/4"" X 1/2""",T-439,,,false,,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,0,,0,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015668051,zcrm_5586105000001430001,SSS Admin,3M Double Sided Clear Acrylic Foam Tape,T-443,,,false,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,0,,0,Tape,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015668052,zcrm_5586105000001430001,SSS Admin,6mm x 2 inches screw c/w with wall plug,T-445,,,true,,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,2000,,0,,Kanban,2025-12-27 16:02:23,,
zcrm_5586105000015668053,zcrm_5586105000001430001,SSS Admin,Cement (50kg),T-446,,,true,,Misc,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,pcs,0,0,0,,,0,,,goods,false,0,,22.8,,On demand,2025-12-27 16:02:23,,
zcrm_5586105000015668054,zcrm_5586105000001430001,SSS Admin,Cement Scraper (Tools),T-447,,,false,,Tools,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-10-01 10:10:31,2025-12-27 16:02:23,0,Each,0,0,0,,,0,,,goods,false,0,,0,,On demand,2025-12-27 16:02:23,,
